instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
34760,The All-American Rejects,Gives You Hell,71,0.0156,0.714,213107,0.725,0,E,0.0726,-6.411,Major,0.0402,99.988,4-Apr,0.59,Rock
41092,Nothing But Thieves,If I Get High,57,0.0104,0.441,-1,0.57,0.0146,E,0.123,-5.584,Major,0.032,139.876,4-Apr,0.117,Rock
71600,Stone Sour,Wicked Game - Live Acoustic,69,0.644,0.561,267253,0.337,8.79E-05,G#,0.67,-9.272,Major,0.0284,109.373,4-Apr,0.273,Rock
34736,Cody Johnson,Kiss Goodbye,54,0.151,0.617,200787,0.652,0,G,0.107,-5.133,Minor,0.0293,86.972,4-Apr,0.242,Rock
20171,Heartless Bastards,Only For You,50,0.0442,0.677,308067,0.649,0.0695,A#,0.104,-5.906,Major,0.0311,82.016,4-Apr,0.787,Rock
28440,Sugarland,Babe (feat. Taylor Swift),57,0.0187,0.535,215107,0.777,1.62E-06,E,0.136,-3.292,Major,0.207,171.72,4-Apr,0.664,Rock
75329,Dirty Heads,Stand Tall,55,0.324,0.705,191280,0.813,0,C,0.347,-4.522,Major,0.116,?,4-Apr,0.843,Rock
62536,Adam Levine,Lost Stars,64,0.112,0.495,267933,0.589,0,C,0.0688,-4.747,Major,0.0274,?,4-Apr,0.401,Rock
62501,courtship.,Nice Guy,64,0.000821,0.516,161600,0.74,1.11E-06,F#,0.142,-4.879,Major,0.0418,108.986,4-Apr,0.515,Rock
43164,They Might Be Giants,Mickey Mouse Clubhouse Theme,50,0.21,0.609,55253,0.822,0,D,0.115,-5.588,Major,0.539,95.138,4-Apr,0.658,Rock
43034,Matthew West,Strong Enough,53,0.00599,0.374,243361,0.787,0,A,0.0675,-5.06,Major,0.0385,159.881,4-Apr,0.315,Rock
31624,Kings and Comrades,Ease Your Mind,54,0.088,0.713,273060,0.697,0.000114,D#,0.116,-5.973,Minor,0.039,141.981,4-Apr,0.828,Rock
60477,The Young Rascals,Groovin' - Single Version; Mono,55,0.595,0.605,151289,0.455,0,F,0.0816,-8.903,Minor,0.0301,106.825,4-Apr,0.678,Rock
83612,empty_field,So Far Away,59,0.895,0.488,-1,0.172,3.52E-05,D,0.0753,-14.264,Major,0.0372,143.631,4-Apr,0.362,Rock
64445,The War On Drugs,Under The Pressure,59,0.307,0.325,532307,0.71,0.172,F#,0.132,-6.545,Major,0.0295,134.371,4-Apr,0.193,Rock
84181,The Shins,Simple Song,64,0.0133,0.546,255400,0.878,0,G,0.135,-5.137,Major,0.0525,119.945,4-Apr,0.35,Rock
26471,Mudcrutch,Trailer,33,0.012,0.569,199000,0.616,1.28E-05,G,0.128,-6.408,Major,0.0274,127.862,4-Apr,0.347,Rock
24585,Florida Georgia Line,"Dayum, Baby",53,0.252,0.573,205213,0.939,0,F#,0.0692,-3.019,Major,0.0557,140.003,4-Apr,0.696,Rock
28248,YUNGBLUD,Falling Skies (feat. Charlotte Lawrence),60,0.00722,0.667,-1,0.729,0,A,0.332,-5.608,Minor,0.0715,129.985,4-Apr,0.287,Rock
65524,Real Estate,Had To Hear,62,0.135,0.556,290827,0.765,0.732,G,0.149,-7.474,Major,0.0319,125.72,4-Apr,0.499,Rock
62368,The Ready Set,Killer,57,0.153,0.644,183200,0.84,1.35E-06,C,0.294,-6.347,Minor,0.0511,99.936,4-Apr,0.935,Rock
75172,empty_field,Don't Change,53,0.000252,0.276,266027,0.883,0.462,A,0.0973,-5.625,Major,0.0446,164.052,4-Apr,0.164,Rock
28251,Rascal Flatts,"Life is a Highway - From ""Cars""",59,0.00413,0.559,276707,0.912,0,F,0.0567,-6.799,Major,0.0608,103.13,4-Apr,0.653,Rock
87074,Brantley Gilbert,Hell On Wheels,54,0.0338,0.46,253013,0.826,3.49E-05,C#,0.115,-5.624,Major,0.0525,160.222,4-Apr,0.747,Rock
49123,Nine Inch Nails,March Of The Pigs,54,0.0278,0.512,178427,0.84,0.142,D,0.077,-6.817,Major,0.0464,134.466,1-Apr,0.0589,Rock
59841,The Rolling Stones,Ruby Tuesday,63,0.834,0.518,196493,0.543,0,C,0.2,-10.766,Major,0.0297,104.528,4-Apr,0.579,Rock
77914,Phish,Waste,48,0.637,0.534,290107,0.39,0.000759,F,0.0961,-10.49,Major,0.027,142.878,4-Apr,0.213,Rock
42870,Creedence Clearwater Revival,I Heard It Through The Grapevine,48,0.0831,0.625,662773,0.835,0.0842,A,0.0999,-6.476,Minor,0.0491,118.641,4-Apr,0.876,Rock
27989,Tame Impala,"New Person, Same Old Mistakes",70,0.272,0.47,-1,0.809,0.00671,G#,0.0491,-6.74,Major,0.0495,151.836,4-Apr,0.49,Rock
87599,Gorillaz,Empire Ants (feat. Little Dragon),62,0.181,0.601,283573,0.772,0.0543,C,0.0928,-4.137,Minor,0.031,99.445,4-Apr,0.294,Rock
90420,TobyMac,Til The Day I Die,55,0.00693,0.659,227813,0.876,2.93E-05,A#,0.144,-5.518,Minor,0.0395,99.981,4-Apr,0.293,Rock
83122,Johnny Hates Jazz,Turn Back The Clock,64,0.296,0.688,270133,0.715,0.000122,C,0.067,-8.095,Major,0.0265,103.976,4-Apr,0.933,Rock
22396,Hedley,Better Days,59,0.389,0.606,223787,0.737,0,C,0.0589,-4.371,Major,0.0721,95.984,4-Apr,0.652,Rock
65090,The Beatles,Roll Over Beethoven - Remastered 2009,58,0.289,0.351,165467,0.749,0,D,0.0952,-9.435,Major,0.0628,160.673,4-Apr,0.967,Rock
74371,The Cab,Numbers,58,0.0073,0.491,249067,0.738,0,F,0.295,-6.73,Minor,0.0571,162.003,4-Apr,0.524,Rock
38112,Warren Haynes,Will The Circle Be Unbroken - Live,52,0.186,0.311,538760,0.745,3.20E-05,G,0.911,-7.802,Major,0.0474,129.095,4-Apr,0.293,Rock
86155,Dustin Lynch,Where It's At,63,0.0142,0.557,204187,0.737,0,D#,0.314,-5.75,Major,0.0476,158.05,4-Apr,0.817,Rock
49702,Marilyn Manson,Killing Strangers,51,0.00977,0.593,336480,0.549,2.78E-06,F,0.132,-5.952,Major,0.0376,60.003,4-Apr,0.512,Rock
58098,Shenandoah,The Moon Over Georgia,56,0.542,0.563,192813,0.429,0,A,0.115,-9.918,Major,0.0235,89.338,4-Apr,0.385,Rock
42503,Green Day,Bang Bang,62,0.000326,0.499,205440,0.958,2.19E-06,A,0.432,-5.417,Major,0.0898,127.491,4-Apr,0.359,Rock
64820,The Verve,The Drugs Don't Work,65,0.176,0.445,304880,0.523,0,C,0.135,-8.647,Major,0.0267,77.405,4-Apr,0.194,Rock
42634,Beach Fossils,May 1st,56,0.0407,0.569,178555,0.625,0.0113,D,0.536,-7.429,Major,0.0273,?,4-Apr,0.502,Rock
59099,Thomas Rhett,Unforgettable,73,0.032,0.663,157080,0.738,0.000225,G,0.0856,-5.48,Major,0.0303,130.02,4-Apr,0.825,Rock
29972,Staind,It's Been Awhile,65,0.00189,0.509,264707,0.774,0.000549,F#,0.143,-4.054,Major,0.0338,116.529,4-Apr,0.0824,Rock
30543,Waylon Jennings,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",53,0.108,0.588,126587,0.848,0.128,F,0.125,-10.999,Major,0.0382,147.565,4-Apr,0.913,Rock
67763,Highly Suspect,Little One,60,0.0122,0.474,241533,0.351,7.35E-06,G,0.112,-7.533,Major,0.0292,139.827,3-Apr,0.104,Rock
23192,The Script,Flares,59,0.408,0.292,229320,0.351,0,C,0.055,-9.883,Minor,0.0351,164.252,4-Apr,0.0658,Rock
63904,Brandi Carlile,Hold Out Your Hand,57,0.00879,0.433,262867,0.815,0,F#,0.138,-3.658,Major,0.0771,125.358,4-Apr,0.461,Rock
37461,New Found Glory,All Downhill From Here,54,0.000113,0.426,-1,0.924,0.000269,A,0.0919,-3.973,Major,0.0929,168.136,4-Apr,0.699,Rock
62857,Red Hot Chili Peppers,Sick Love,66,0.183,0.591,221440,0.794,0,E,0.292,-5.935,Minor,0.069,147.974,4-Apr,0.875,Rock
28964,Maná,Vivir Sin Aire,62,0.105,0.67,291493,0.528,0.000103,G,0.224,-8.036,Major,0.0261,132.31,4-Apr,0.384,Rock
88027,alt-J,Deadcrush,58,0.0959,0.648,231013,0.622,0.477,A,0.126,-6.651,Minor,0.0578,142.979,4-Apr,0.604,Rock
88465,Dirty Heads,Diamonds & Pearls,52,0.00161,0.854,199995,0.619,0,D,0.201,-4.603,Major,0.0641,?,4-Apr,0.0643,Rock
24562,Bonnie Tyler,Total Eclipse of the Heart,76,0.195,0.435,269787,0.658,0,G#,0.102,-8.179,Major,0.0661,130.276,4-Apr,0.184,Rock
82134,Jimmy Eat World,Hear You Me,59,0.0123,0.474,-1,0.513,0.0402,E,0.254,-6.098,Major,0.0273,136.171,3-Apr,0.149,Rock
20320,Fleetwood Mac,Say You Love Me,59,0.0187,0.723,249947,0.596,0.00513,A,0.16,-13.436,Major,0.0308,128.068,4-Apr,0.962,Rock
26232,We The Kings,"Check Yes, Juliet",69,0.00197,0.352,-1,0.912,0,G,0.193,-4.253,Major,0.0725,166.795,4-Apr,0.351,Rock
67227,Sam Cooke,Chain Gang - Remastered,59,0.73,0.703,155173,0.724,0,G,0.518,-10.818,Major,0.0467,131.821,4-Apr,0.963,Rock
42671,Godsmack,Awake,65,1.84E-05,0.406,304373,0.758,0.00253,F,0.308,-4.1,Major,0.0558,111.803,4-Apr,0.532,Rock
34362,empty_field,I'm The Only One,60,0.0448,0.613,295000,0.476,0,C,0.0608,-9.648,Major,0.0321,84.938,4-Apr,0.644,Rock
32002,Barns Courtney,Champion,59,0.0789,0.54,190360,0.739,0,E,0.225,-6.474,Minor,0.0636,78.977,4-Apr,0.434,Rock
66827,Jet,Are You Gonna Be My Girl,77,0.00148,0.613,213800,0.953,0.000582,D,0.152,-3.435,Major,0.0855,105.046,4-Apr,0.537,Rock
38510,Tame Impala,Alter Ego,50,0.0125,0.264,287613,0.875,0.24,C,0.0925,-3.371,Major,0.054,?,4-Apr,0.232,Rock
29298,flor,slow motion,51,0.00919,0.705,180773,0.681,3.77E-06,C#,0.275,-4.776,Major,0.0263,103.032,4-Apr,0.76,Rock
58429,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,56,0.151,0.593,178840,0.549,0.000393,C,0.43,-6.394,Major,0.0329,147.554,4-Apr,0.396,Rock
60560,Dropkick Murphys,Rose Tattoo,58,0.0219,0.323,306520,0.912,0,A,0.373,-2.059,Minor,0.0425,108.084,4-Apr,0.609,Rock
57158,Elvis Presley,Don't Be Cruel,62,0.856,0.697,122893,0.55,3.44E-05,D,0.0907,-11.496,Major,0.18,84.802,4-Apr,0.844,Rock
55767,Fugazi,I'm So Tired,52,0.89,0.303,118933,0.129,0.00776,F#,0.123,-15.069,Major,0.0301,84.167,4-Apr,0.155,Rock
20665,Coheed and Cambria,Unheavenly Creatures,54,0.0114,0.61,253600,0.884,1.43E-06,D,0.181,-5.544,Minor,0.0499,139.966,4-Apr,0.577,Rock
44119,Fleetwood Mac,Big Love - 2017 Remaster,58,0.0291,0.709,223733,0.699,0.295,A#,0.0673,-11.905,Minor,0.0466,125.377,4-Apr,0.592,Rock
27353,empty_field,Terrible Things,61,0.698,0.285,238076,0.371,0.00392,C#,0.104,-6.833,Major,0.0295,154.989,3-Apr,0.372,Rock
40454,Weezer,Pink Triangle,52,0.0118,0.282,238600,0.894,0,F#,0.347,-4.834,Major,0.0822,118.809,4-Apr,0.466,Rock
57785,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",65,0.338,0.623,257316,0.739,1.88E-05,G,0.109,-8.116,Major,0.0244,95.007,4-Apr,0.642,Rock
82125,Weezer,(If You're Wondering If I Want You To) I Want You To,52,0.00219,0.704,208773,0.869,0.000117,B,0.127,-5.708,Minor,0.0442,110.015,4-Apr,0.8,Rock
90622,Pink Floyd,What Do You Want from Me,57,0.113,0.515,261587,0.565,1.35E-05,E,0.122,-9.547,Major,0.0304,104.378,4-Apr,0.374,Rock
22042,I DONT KNOW HOW BUT THEY FOUND ME,Choke,62,0.00201,0.52,195717,0.847,1.41E-06,D,0.325,-4.222,Major,0.0741,120.255,4-Apr,0.612,Rock
65266,Alice Merton,Lash Out,48,0.0264,0.744,194520,0.77,1.27E-05,A,0.133,-4.071,Minor,0.0531,128.005,4-Apr,0.901,Rock
66499,Miya Folick,Thingamajig,57,0.863,0.315,252067,0.224,0.000377,C,0.109,-11.94,Major,0.0406,206.727,4-Apr,0.0727,Rock
27776,Adam Craig,Why Can't She,58,0.217,0.553,241067,0.614,0,D#,0.154,-5.963,Major,0.0263,?,4-Apr,0.356,Rock
69061,The Monkees,I'm a Believer,58,0.595,0.503,165613,0.772,2.47E-06,C,0.199,-6.205,Major,0.0322,79.462,4-Apr,0.935,Rock
59873,Alabama Shakes,Always Alright,58,0.784,0.693,249170,0.62,0.844,A,0.112,-6.509,Major,0.0424,106.346,4-Apr,0.571,Rock
62345,James Bay,Let It Go,75,0.818,0.546,-1,0.311,1.65E-05,C#,0.107,-10.396,Major,0.0288,?,4-Apr,0.246,Rock
60275,Kenny Loggins,"Whenever I Call You ""Friend"" (feat. Stevie Nicks)",50,0.114,0.461,237827,0.551,0,C,0.11,-13.095,Major,0.0345,129.716,4-Apr,0.689,Rock
69079,Crowder,Let It Rain (Is There Anybody),56,0.264,0.651,209840,0.878,0,B,0.168,-4.207,Major,0.0442,79.989,4-Apr,0.886,Rock
90167,Finger Eleven,Paralyzer,69,0.169,0.645,208107,0.941,0,E,0.251,-3.425,Minor,0.0448,106.015,4-Apr,0.881,Rock
89277,Tom Petty,Saving Grace,39,0.0909,0.571,225013,0.675,0.000137,D,0.135,-8.155,Major,0.0322,142.343,4-Apr,0.807,Rock
23734,A Perfect Circle,The Hollow,55,0.000162,0.295,178960,0.789,0.0904,C#,0.0986,-5.559,Major,0.0704,?,4-Apr,0.513,Rock
38718,Hillsong UNITED,Wonder,61,0.00108,0.395,294560,0.66,0,E,0.11,-8.293,Major,0.0303,88.492,4-Apr,0.18,Rock
63800,Jason Mraz,I'm Yours,85,0.595,0.686,242187,0.457,0,B,0.105,-8.322,Major,0.0468,150.953,4-Apr,0.718,Rock
22325,Frankie Valli & The Four Seasons,Sherry,60,0.626,0.703,152160,0.478,0,G,0.113,-8.062,Major,0.0441,117.562,4-Apr,0.734,Rock
63093,Something Corporate,I Woke Up In A Car,51,0.00463,0.553,252958,0.896,7.23E-05,C#,0.0897,-5.914,Major,0.0359,107.02,4-Apr,0.589,Rock
22853,Harry Nilsson,"Everybody's Talkin' - From ""Midnight Cowboy""",59,0.338,0.438,163587,0.349,5.70E-05,E,0.417,-15.569,Major,0.038,124.984,4-Apr,0.683,Rock
42654,Imagine Dragons,The Unknown,50,0.0255,0.426,204720,0.766,0.000808,C,0.0931,-8.13,Major,0.0894,120.178,4-Apr,0.345,Rock
41984,Zac Brown Band,Jump Right In,56,0.0888,0.697,180813,0.82,0,C#,0.143,-5.108,Major,0.0575,104.022,4-Apr,0.655,Rock
50986,REO Speedwagon,Take It On the Run - Remastered,63,0.0958,0.371,-1,0.758,0,G,0.116,-5.679,Major,0.036,?,4-Apr,0.452,Rock
74232,Whitey Morgan and the 78's,Me and the Whiskey,52,0.000347,0.39,272074,0.828,0.144,D,0.128,-5.453,Major,0.0284,81.861,4-Apr,0.554,Rock
39500,Cyndi Lauper,True Colors,69,0.792,0.386,226067,0.145,0.000196,C,0.1,-16.94,Major,0.0362,171.63,4-Apr,0.262,Rock
73696,AJR,"It's On Us (Benefiting the ""It's On Us"" Campaign)",57,0.0636,0.493,-1,0.718,0,A,0.08,-4.634,Major,0.0399,?,4-Apr,0.328,Rock
20270,Weezer,Troublemaker,50,0.0195,0.644,164693,0.737,0,C#,0.141,-7.898,Major,0.033,131.504,4-Apr,0.821,Rock
48341,A Flock Of Seagulls,I Ran,55,0.000418,0.537,219907,0.815,0.807,D,0.194,-6.208,Major,0.0348,145.424,4-Apr,0.691,Rock
49856,The Rolling Stones,Miss You - Remastered,66,0.462,0.803,288667,0.725,0.0137,A,0.46,-4.726,Minor,0.0432,109.7,4-Apr,0.785,Rock
91730,Vinyl Theatre,Breaking Up My Bones,61,0.0125,0.608,185429,0.899,0,D,0.211,-3.185,Major,0.0392,105.032,4-Apr,0.652,Rock
86580,Creedence Clearwater Revival,Midnight Special,61,0.661,0.763,253867,0.462,0,D,0.112,-9.432,Major,0.105,124.491,4-Apr,0.672,Rock
72443,Nickelback,Far Away,69,0.000696,0.518,-1,0.797,0,F#,0.107,-5.153,Major,0.0309,132.915,4-Apr,0.293,Rock
48884,The Goo Goo Dolls,Sympathy,64,0.25,0.546,178147,0.631,0,G#,0.123,-5.757,Major,0.0283,129.556,4-Apr,0.569,Rock
53500,empty_field,Body Gold,59,0.545,0.711,184525,0.511,6.06E-06,B,0.324,-7.618,Minor,0.0957,135.005,4-Apr,0.149,Rock
77455,Pete Townshend,Let My Love Open The Door,56,0.381,0.653,164653,0.651,0.000165,C,0.0753,-9.67,Major,0.059,164.889,4-Apr,0.731,Rock
46068,Vundabar,Oulala,49,0.118,0.397,264508,0.656,0.01,A,0.144,-8.65,Major,0.0429,80.979,4-Apr,0.543,Rock
48473,PUP,Kids,59,0.00046,0.492,210160,0.964,0.00582,G#,0.434,-3.475,Major,0.0729,157.036,4-Apr,0.703,Rock
65316,Dirty Heads,Day By Day,52,0.44,0.785,214905,0.555,1.35E-06,A,0.165,-6.804,Major,0.0406,90.002,4-Apr,0.409,Rock
91143,Deerhunter,Agoraphobia,54,0.0309,0.579,202640,0.94,0.862,E,0.656,-6.89,Major,0.0375,120.097,4-Apr,0.401,Rock
56141,Mott The Hoople,All the Young Dudes,65,0.208,0.429,211067,0.668,0,E,0.538,-7.539,Minor,0.044,77.737,4-Apr,0.398,Rock
69742,Ruelle,Game of Survival,58,0.26,0.557,178566,0.822,0.0808,B,0.31,-4.973,Minor,0.0522,115.979,4-Apr,0.153,Rock
59868,The Beatles,Come Together - Remastered 2015,56,0.0601,0.559,258693,0.343,0.138,A,0.1,-13.072,Minor,0.0424,?,4-Apr,0.183,Rock
63210,Jackyl,Down On Me,48,0.0131,0.732,243333,0.858,0.000291,C,0.306,-7.588,Major,0.0426,121.46,4-Apr,0.588,Rock
80429,blink-182,Adam's Song,71,0.039,0.514,249754,0.771,0,C,0.262,-5.756,Major,0.0364,136.058,4-Apr,0.359,Rock
58099,Panic! At The Disco,The End of All Things,63,0.827,0.21,211893,0.233,0.0039,F,0.129,-11.636,Minor,0.0287,88.679,5-Apr,0.095,Rock
79184,The Black Keys,She's Long Gone,52,0.0361,0.349,186000,0.866,0.0406,B,0.216,-6.676,Minor,0.112,?,4-Apr,0.488,Rock
43541,Russell Dickerson,MGNO,58,0.00702,0.594,201013,0.819,1.13E-05,C#,0.0707,-5.199,Major,0.0329,121.064,4-Apr,0.493,Rock
39060,Marilyn Manson,Tainted Love,60,0.00118,0.629,200067,0.946,1.83E-06,G#,0.282,-4.349,Major,0.106,142,4-Apr,0.522,Rock
91728,Sugarland,Something More,53,0.313,0.59,216733,0.85,0,E,0.116,-4.419,Major,0.0582,102.265,4-Apr,0.415,Rock
80794,"Albert Hammond, Jr.",Fast Times,56,0.000292,0.542,-1,0.963,0.000688,G,0.0567,-4.635,Major,0.0381,135.028,4-Apr,0.929,Rock
68027,Arctic Monkeys,Dancing Shoes,50,0.00328,0.522,141133,0.889,0,C#,0.345,-4.137,Major,0.0461,144.499,4-Apr,0.852,Rock
83426,COIN,Malibu 1992,57,0.0603,0.55,341333,0.323,0.0767,F#,0.142,-7.769,Major,0.0422,?,4-Apr,0.504,Rock
54281,lovelytheband,these are my friends,65,0.0278,0.617,208947,0.732,0,B,0.125,-6.737,Minor,0.0278,84.977,4-Apr,0.723,Rock
62836,Highly Suspect,Mister Asylum,50,0.0004,0.412,243173,0.866,0.000585,D,0.383,-4.324,Major,0.0442,132.903,4-Apr,0.143,Rock
33200,Explosions In The Sky,Your Hand In Mine,57,0.103,0.279,496573,0.472,0.874,E,0.063,-16.42,Major,0.0295,115.13,3-Apr,0.135,Rock
57783,Matt Maeson,The Mask,58,0.287,0.583,204173,0.594,2.56E-06,D,0.0781,-6.663,Major,0.0395,147.985,3-Apr,0.462,Rock
69607,Nirvana,In Bloom - Nevermind Version,64,4.58E-05,0.496,255080,0.878,9.40E-05,A#,0.268,-4.822,Minor,0.0549,79.029,4-Apr,0.548,Rock
42443,America,I Need You,59,0.583,0.528,183187,0.472,0,G,0.129,-10.428,Major,0.0267,134.099,3-Apr,0.251,Rock
42959,The Foundations,Build Me Up Buttercup,74,0.313,0.66,177533,0.512,0,C,0.283,-7.183,Major,0.0294,133.607,4-Apr,0.852,Rock
41713,Ryan Hurd,Michigan for the Winter,58,0.0577,0.561,219671,0.601,0,F#,0.0764,-6.818,Major,0.0281,?,4-Apr,0.422,Rock
85521,Broken Bells,Shelter,62,0.00658,0.466,239010,0.857,0.018,D,0.173,-6.509,Major,0.0375,170.002,4-Apr,0.56,Rock
35738,Bee Gees,How Deep Is Your Love,69,0.105,0.633,245200,0.357,0,F,0.133,-9.366,Minor,0.0264,104.938,4-Apr,0.674,Rock
58912,The Neighbourhood,Stuck with Me,64,0.018,0.538,258227,0.742,0.014,A,0.152,-6.365,Minor,0.0521,165.951,4-Apr,0.425,Rock
63074,The Beatles,Run For Your Life - Remastered 2009,58,0.0103,0.563,141093,0.705,0,D,0.0552,-9.232,Major,0.103,176.732,4-Apr,0.822,Rock
64075,Merle Haggard,Fightin Side Of Me,55,0.512,0.75,174667,0.451,0,E,0.272,-13.355,Major,0.048,95.483,4-Apr,0.743,Rock
38536,Phil Wickham,Living Hope,64,0.0304,0.211,327000,0.558,0,D#,0.0978,-6.232,Major,0.041,143.452,4-Apr,0.317,Rock
39254,Fleetwood Mac,Tusk - 2015 Remaster,58,0.224,0.628,217573,0.779,0.776,C,0.151,-11.841,Major,0.0831,?,4-Apr,0.936,Rock
82102,The Beatles,The Ballad Of John And Yoko - Remastered 2015,57,0.00465,0.651,179480,0.892,2.85E-06,E,0.127,-6.551,Major,0.0313,135.309,4-Apr,0.962,Rock
42710,Starset,Monster,61,0.00146,0.394,256320,0.871,1.29E-06,C#,0.0726,-6.772,Minor,0.0509,97.51,4-Apr,0.286,Rock
58074,Whiskeytown,16 Days,53,0.285,0.577,234667,0.705,1.20E-06,C,0.107,-6.565,Major,0.0538,127.591,4-Apr,0.387,Rock
72168,Kansas,Carry On Wayward Son,52,0.00199,0.406,205667,0.683,1.29E-05,C,0.383,-6.593,Major,0.0327,126.737,4-Apr,0.821,Rock
69544,Radiohead,Creep,82,0.0102,0.515,238640,0.43,0.000141,G,0.129,-9.935,Major,0.0369,?,4-Apr,0.104,Rock
77618,Gin Blossoms,Found Out About You,55,0.00269,0.543,233400,0.816,0.0314,G,0.122,-8.052,Major,0.0284,134.707,4-Apr,0.71,Rock
25005,for KING & COUNTRY,Pioneers,60,0.386,0.475,323947,0.385,0.00348,F,0.0968,-9.966,Minor,0.028,99.997,4-Apr,0.0845,Rock
55898,Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",64,0.738,0.583,173560,0.572,0,C#,0.266,-4.776,Major,0.0366,113.998,4-Apr,0.684,Rock
53943,FEVER 333,BURN IT,63,0.00343,0.591,232053,0.959,0,F#,0.068,-3.074,Major,0.164,130.017,4-Apr,0.426,Rock
31044,YUNGBLUD,Psychotic Kids,62,0.0571,0.55,-1,0.908,0,D,0.142,-3.922,Minor,0.0745,75.003,4-Apr,0.488,Rock
65303,Dominic Fike,Westcoast Collective,57,0.542,0.682,107280,0.571,0.00757,C#,0.339,-7.169,Minor,0.0271,91.97,4-Apr,0.539,Rock
71394,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,59,0.42,0.521,225760,0.921,0.0207,E,0.175,-2.744,Major,0.0382,96.51,4-Apr,0.707,Rock
62422,Jefferson Airplane,Embryonic Journey,54,0.804,0.293,112093,0.354,0.919,D,0.154,-14.026,Major,0.0282,107.634,4-Apr,0.487,Rock
63385,Ben Rector,Love Like This,53,0.903,0.637,214240,0.129,0,D,0.107,-11.89,Major,0.0405,139.742,4-Apr,0.368,Rock
21567,Arctic Monkeys,One Point Perspective,62,0.057,0.714,208640,0.585,0.00444,G#,0.144,-4.57,Major,0.0419,77.104,4-Apr,0.842,Rock
66307,Thirty Seconds To Mars,Walk On Water,70,9.16E-05,0.495,185467,0.787,0,G#,0.167,-6.89,Major,0.0368,140.003,4-Apr,0.388,Rock
33366,Bon Jovi,Who Says You Can't Go Home,56,0.048,0.534,230280,0.87,0,G,0.241,-3.582,Major,0.0344,131.688,4-Apr,0.808,Rock
53979,Gorillaz,She's My Collar (feat. Kali Uchis),59,0.00799,0.726,209560,0.815,0.081,B,0.112,-5.886,Major,0.0313,140.158,4-Apr,0.462,Rock
28052,Pink Floyd,Money,74,0.0241,0.469,382834,0.537,0.00201,A,0.269,-10.421,Major,0.152,124.193,1-Apr,0.783,Rock
29746,David Bowie,Rebel Rebel - 2016 Remastered Version,74,0.209,0.635,274747,0.686,0.0176,A,0.282,-15.648,Major,0.053,125.988,4-Apr,0.464,Rock
58623,Aaron Tippin,Kiss This,54,0.0487,0.759,173760,0.723,5.88E-06,F#,0.362,-5.38,Minor,0.0259,116.043,4-Apr,0.666,Rock
84480,James Ingram,I Don't Have the Heart,64,0.658,0.487,253507,0.423,0,D,0.109,-8.181,Major,0.0243,88.883,4-Apr,0.334,Rock
51796,Nirvana,About A Girl,68,1.87E-05,0.409,166640,0.932,1.60E-06,B,0.31,-4.538,Minor,0.0339,131.761,4-Apr,0.591,Rock
30422,Simon & Garfunkel,Scarborough Fair / Canticle,58,0.689,0.356,190093,0.261,0,D,0.112,-14.963,Major,0.0315,128.551,3-Apr,0.279,Rock
64960,The Kingsmen,Louie Louie,67,0.102,0.623,-1,0.709,0,C#,0.0967,-9.818,Minor,0.0636,122.394,4-Apr,0.948,Rock
73101,The Kentucky Headhunters,Dumas Walker,51,0.366,0.621,171840,0.562,3.76E-06,G,0.217,-12.832,Major,0.0308,140.375,4-Apr,0.968,Rock
45623,The Kooks,Always Where I Need To Be,58,0.000146,0.331,161720,0.961,0,B,0.322,-4.627,Major,0.0663,168.355,4-Apr,0.882,Rock
42093,Matt Redman,"10,000 Reasons (Bless The Lord) - Live",68,0.514,0.458,342493,0.486,0,G,0.574,-8.147,Major,0.0258,72.484,4-Apr,0.363,Rock
57089,The Beatles,Two Of Us - Remastered 2009,54,0.0974,0.726,216813,0.702,3.46E-05,G,0.239,-10.757,Major,0.032,109.114,4-Apr,0.931,Rock
74647,Rascal Flatts,Back To Us,58,0.107,0.521,238600,0.669,0,G#,0.178,-4.691,Major,0.0264,94.057,4-Apr,0.281,Rock
24321,half•alive,arrow,63,0.00497,0.798,220983,0.602,0.000105,G,0.0946,-6.433,Major,0.0949,99.986,4-Apr,0.77,Rock
26136,Whiskey Myers,Reckoning,53,0.196,0.435,269213,0.631,0.000267,F#,0.106,-6.396,Minor,0.0293,76.503,4-Apr,0.152,Rock
39836,Little Feat,Willin',57,0.175,0.541,174573,0.662,0,G,0.0803,-7.196,Major,0.0382,144.046,4-Apr,0.742,Rock
55461,Aerosmith,Crazy,73,0.0868,0.37,316693,0.866,0,F#,0.137,-3.879,Minor,0.0384,162.086,3-Apr,0.427,Rock
44158,Die Antwoord,Ugly Boy,64,0.0147,0.822,213607,0.669,0,A#,0.188,-5.358,Minor,0.182,102.035,4-Apr,0.602,Rock
70421,The Allman Brothers Band,Jessica,50,0.405,0.343,450600,0.755,0.688,D,0.188,-10.988,Major,0.0325,105.174,4-Apr,0.88,Rock
